,path,query,alt,src
65,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hand heart/handheart1.jpeg,hand heart,"Heart Hand Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyOS0wMTAtdi5qcGc.jpg
66,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/five fingers/fivefingers8.jpeg,five fingers,Vibram Five Fingers Shoeware | Vibram Five Fingers Shoeware … | Flickr,https://live.staticflickr.com/5132/5400804107_fbf27b2597.jpg
67,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/five fingers/fivefingers9.jpeg,five fingers,File:FiveFingers shoes in the snow.jpg - Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/2/2f/FiveFingers_shoes_in_the_snow.jpg
68,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hand heart/handheart2.jpeg,hand heart,"Heart Hand Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds -  rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L3B4NzU1Mzc1LWltYWdlLWt3dnhlbmlhLmpwZw.jpg
69,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hand heart/handheart3.jpeg,hand heart,Person Doing Heart Hand Gesture · Free Stock Photo,https://images.pexels.com/photos/2127522/pexels-photo-2127522.jpeg
70,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hand heart/handheart4.jpeg,hand heart,Royalty-Free photo: Hand forming heart sign | PickPik,https://i1.pickpik.com/photos/390/64/890/silhouette-heart-hand-love-preview.jpg
71,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hand heart/handheart5.jpeg,hand heart,Free Stock Photo of A woman s hands making a heart shape against bright  sunset | Download Free Images and Free Illustrations,https://freerangestock.com/sample/117763/a-woman-s-hands-making-a-heart-shape-against-bright-sunset.jpg
72,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hand heart/handheart6.jpeg,hand heart,Hands Forming a Heart Shape · Free Stock Photo,https://images.pexels.com/photos/4672712/pexels-photo-4672712.jpeg
73,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hand heart/handheart7.jpeg,hand heart,Man making heart gesture with hands in sunset · Free Stock Photo,https://images.pexels.com/photos/4091131/pexels-photo-4091131.jpeg
74,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hand heart/handheart9.jpeg,hand heart,Royalty-Free photo: Person doing heart gesture | PickPik,https://i0.pickpik.com/photos/266/123/792/hands-woman-heart-symbol-preview.jpg
75,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/two fingers/twofingers0.jpeg,two fingers,Royalty-Free photo: Person's two fingers | PickPik,https://i0.pickpik.com/photos/674/906/390/art-fingers-heart-love-preview.jpg
76,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/two fingers/twofingers1.jpeg,two fingers,Royalty-Free photo: Peace Hand Sign Two Fingers Up Woman | PickPik,https://i2.pickpik.com/photos/168/660/987/gesture-sign-language-finger-v-preview.jpg
77,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/two fingers/twofingers3.jpeg,two fingers,Cropped Image Woman Showing Gesture Two Fingers Isolated Pink Background  Stock Photo by ©KateNovikova 197717360,https://st4.depositphotos.com/15583058/19771/i/1600/depositphotos_197717360-stock-photo-cropped-image-woman-showing-gesture.jpg
78,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/two fingers/twofingers4.jpeg,two fingers,A hand with two fingers | Free Photo - rawpixel,https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvcHg5NDExNDItaW1hZ2Uta3d5bnllMm0uanBn.jpg
79,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/two fingers/twofingers5.jpeg,two fingers,"Peace, Victory, Two Fingers - featuring the hand of the or… | Flickr",https://live.staticflickr.com/1395/1470240693_a2e6f1e0a0_c.jpg
80,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/two fingers/twofingers6.jpeg,two fingers,A hand with two fingers | Free Photo - rawpixel,https://images.rawpixel.com/image_800/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvcHgxMDk1NzI3LWltYWdlLWt3eXRhNzlhLmpwZw.jpg
81,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/two fingers/twofingers8.jpeg,two fingers,Royalty-Free photo: Okay hand sign | PickPik,https://i2.pickpik.com/photos/422/290/427/finger-provocation-rebel-take-offense-preview.jpg
82,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/two fingers/twofingers9.jpeg,two fingers,Two Fingers in Love (217/365) | Lars P. | Flickr,https://live.staticflickr.com/4122/4863427015_de16423825_b.jpg
83,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/clasped hands/claspedhands0.jpeg,clasped hands,Royalty-Free photo: Person holding person's right hand | PickPik,https://i1.pickpik.com/photos/223/744/935/clasped-hands-comfort-hands-people-preview.jpg
84,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/clasped hands/claspedhands1.jpeg,clasped hands,"Holding Hands Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds  - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L3Vwd2s2MjMyMTU0MC13aWtpbWVkaWEtaW1hZ2Uta293czYxZGsuanBn.jpg
85,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/clasped hands/claspedhands2.jpeg,clasped hands,Free Stock Photo of Folded hands | Download Free Images and Free  Illustrations,https://freerangestock.com/sample/142117/folded-hands.jpg
86,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/clasped hands/claspedhands4.jpeg,clasped hands,"Clasped Hands Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds  - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTExL2xyL3NtaXRoc25zYWFtMTk5ODQ5MS1pbWFnZS5qcGc.jpg
87,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/clasped hands/claspedhands5.jpeg,clasped hands,Standing Draped Woman with Clasped Hands | The Walters Art Museum,https://art.thewalters.org/images/art/PS1_48.285_Fnt_DD_T14.jpg
88,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/clasped hands/claspedhands6.jpeg,clasped hands,Hold my hand forever | Two hands clasping together ^_^ how r… | Flickr,https://live.staticflickr.com/3327/3314204652_055d8fb7db_b.jpg
89,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/clasped hands/claspedhands8.jpeg,clasped hands,clasped hands | detail on black background cloisters Norwich… | Flickr,https://live.staticflickr.com/7311/27130464465_c0d06f339e_b.jpg
90,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/clasped hands/claspedhands9.jpeg,clasped hands,With hands clasped.. by EpicMyst on DeviantArt,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/9984fde1-eed7-4d1f-8aab-2515ca2886fe/d2bzk1g-243a0152-d9d5-4a36-8ef9-f116a97e524f.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzk5ODRmZGUxLWVlZDctNGQxZi04YWFiLTI1MTVjYTI4ODZmZVwvZDJiemsxZy0yNDNhMDE1Mi1kOWQ1LTRhMzYtOGVmOS1mMTE2YTk3ZTUyNGYuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.hSB5oNLy8tVHENV6XQjpPHRabqlOGHW_TzJaEEyiZmQ
91,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/okay hand gesture/okayhandgesture0.jpeg,okay hand gesture,"Ok Hand Gesture Images | Free Photos, PNG Stickers, Wallpapers &  Backgrounds - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9zdGF0aWMvaW1hZ2Uvd2Vic2l0ZS8yMDIyLTA0L2xyL3B4OTA5MTcyLWltYWdlLWt3dnV0d2lxLmpwZw.jpg
92,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands0.jpeg,hands,Hands Reference I by Ninjatic on DeviantArt,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/8185f166-fd34-4bce-a741-70ba7f32a5e2/d35j9ln-0aec7318-8255-4cbf-9a6e-6b6e322160cf.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzgxODVmMTY2LWZkMzQtNGJjZS1hNzQxLTcwYmE3ZjMyYTVlMlwvZDM1ajlsbi0wYWVjNzMxOC04MjU1LTRjYmYtOWE2ZS02YjZlMzIyMTYwY2YuanBnIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.0yQjC_TyFPmbbW5uuLmI-jKezAVTsv8xCNDbdQk7nEI
93,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands1.jpeg,hands,Hands Reference 3 by Kibbitzer on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/a6843f1a-bf5a-490a-8c5d-ce6f92811539/d5gj8jn-d06ad4a3-7303-4652-8111-77a320e42d9c.jpg/v1/fill/w_900,h_685,q_75,strp/hands_reference_3_by_kibbitzer_d5gj8jn-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2E2ODQzZjFhLWJmNWEtNDkwYS04YzVkLWNlNmY5MjgxMTUzOVwvZDVnajhqbi1kMDZhZDRhMy03MzAzLTQ2NTItODExMS03N2EzMjBlNDJkOWMuanBnIiwiaGVpZ2h0IjoiPD02ODUiLCJ3aWR0aCI6Ijw9OTAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLndhdGVybWFyayJdLCJ3bWsiOnsicGF0aCI6Ilwvd21cL2E2ODQzZjFhLWJmNWEtNDkwYS04YzVkLWNlNmY5MjgxMTUzOVwva2liYml0emVyLTQucG5nIiwib3BhY2l0eSI6OTUsInByb3BvcnRpb25zIjowLjQ1LCJncmF2aXR5IjoiY2VudGVyIn19.m1c10PoqDJWo6U4WHL-hD9qquLjKz_OysRXKCuXuSsY"
94,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/okay hand gesture/okayhandgesture1.jpeg,okay hand gesture,A Person Doing the Okay Hand Gesture · Free Stock Photo,https://images.pexels.com/photos/9486676/pexels-photo-9486676.jpeg
95,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands2.jpeg,hands,Hands reference 4 by Kibbitzer on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/a6843f1a-bf5a-490a-8c5d-ce6f92811539/d72vvkp-e1978138-640b-422b-94ce-b8b733f8f51a.jpg/v1/fill/w_800,h_1099,q_75,strp/hands_reference_4_by_kibbitzer_d72vvkp-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2E2ODQzZjFhLWJmNWEtNDkwYS04YzVkLWNlNmY5MjgxMTUzOVwvZDcydnZrcC1lMTk3ODEzOC02NDBiLTQyMmItOTRjZS1iOGI3MzNmOGY1MWEuanBnIiwiaGVpZ2h0IjoiPD0xMDk5Iiwid2lkdGgiOiI8PTgwMCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS53YXRlcm1hcmsiXSwid21rIjp7InBhdGgiOiJcL3dtXC9hNjg0M2YxYS1iZjVhLTQ5MGEtOGM1ZC1jZTZmOTI4MTE1MzlcL2tpYmJpdHplci00LnBuZyIsIm9wYWNpdHkiOjk1LCJwcm9wb3J0aW9ucyI6MC40NSwiZ3Jhdml0eSI6ImNlbnRlciJ9fQ.Fx85Df8AmzRk7ucwdpU3GPQ0MXkUwNbiiAU7bc5yQ9E"
96,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands3.jpeg,hands,Hands Reference 2 by Kibbitzer on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/a6843f1a-bf5a-490a-8c5d-ce6f92811539/d5c1aa4-3683840c-79fb-43dc-badf-70264312c49a.jpg/v1/fill/w_900,h_649,q_75,strp/hands_reference_2_by_kibbitzer_d5c1aa4-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcL2E2ODQzZjFhLWJmNWEtNDkwYS04YzVkLWNlNmY5MjgxMTUzOVwvZDVjMWFhNC0zNjgzODQwYy03OWZiLTQzZGMtYmFkZi03MDI2NDMxMmM0OWEuanBnIiwiaGVpZ2h0IjoiPD02NDkiLCJ3aWR0aCI6Ijw9OTAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLndhdGVybWFyayJdLCJ3bWsiOnsicGF0aCI6Ilwvd21cL2E2ODQzZjFhLWJmNWEtNDkwYS04YzVkLWNlNmY5MjgxMTUzOVwva2liYml0emVyLTQucG5nIiwib3BhY2l0eSI6OTUsInByb3BvcnRpb25zIjowLjQ1LCJncmF2aXR5IjoiY2VudGVyIn19.HadpYLwFgvPUY7nh4T5yQ3QZVORzrLB7xVn9NRU7FKY"
97,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands4.jpeg,hands,Hands Reference by Kibbitzer on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/a6843f1a-bf5a-490a-8c5d-ce6f92811539/d5bh0te-4e81d419-d157-4524-870c-2078dc308f50.jpg/v1/fill/w_800,h_646,q_75,strp/hands_reference_by_kibbitzer_d5bh0te-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NjQ2IiwicGF0aCI6IlwvZlwvYTY4NDNmMWEtYmY1YS00OTBhLThjNWQtY2U2ZjkyODExNTM5XC9kNWJoMHRlLTRlODFkNDE5LWQxNTctNDUyNC04NzBjLTIwNzhkYzMwOGY1MC5qcGciLCJ3aWR0aCI6Ijw9ODAwIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmltYWdlLm9wZXJhdGlvbnMiXX0.3hEt7zPqB4aNB6nKtQgH-IEGkTmTx9e5MzUxOZjvsSQ"
98,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/okay hand gesture/okayhandgesture3.png,okay hand gesture,File:Dive hand signal OK 1.png - Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/0/0c/Dive_hand_signal_OK_1.png
99,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands5.png,hands,Hands references:. by EvilZera on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/bf2960ba-e8d5-4ea5-819a-d15ed5d87a36/deeb2mf-2d647203-de42-454d-8e26-5812276805b9.png/v1/fill/w_1280,h_1280/__hands_references___by_evilzera_deeb2mf-fullview.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTI4MCIsInBhdGgiOiJcL2ZcL2JmMjk2MGJhLWU4ZDUtNGVhNS04MTlhLWQxNWVkNWQ4N2EzNlwvZGVlYjJtZi0yZDY0NzIwMy1kZTQyLTQ1NGQtOGUyNi01ODEyMjc2ODA1YjkucG5nIiwid2lkdGgiOiI8PTEyODAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.Of8FmVLIMkm3G6wdNpfOjJNZHR7OZklH28mW5DZsjzs"
100,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands6.jpeg,hands,"Praying Hands Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds  - rawpixel",https://images.rawpixel.com/image_png_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2pvYjcyNS0xMzYtcC5wbmc.png
101,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/okay hand gesture/okayhandgesture4.png,okay hand gesture,Hand Gesture Offers A-OK or Okay Sign - Vector Image,https://www.wannapik.com/media/W1siZiIsIjIwMTYvMDgvMjQvNTcxODk1ZnR3eV85YW9zM25tdDJpX3ZjMDg5Njc1LnBuZyJdXQ/2ec0ba21aebe6d0c/9aos3nmt2i_vc089675.png
102,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands7.jpeg,hands,Hand Construction Step by Step by Wraeclast on DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/006e8d6a-6251-4d26-9545-e1d6b992124f/d7u2v0b-2eb74355-c853-472a-99f6-d8752a391cb8.jpg/v1/fill/w_1024,h_1253,q_75,strp/hand_construction_step_by_step_by_wraeclast_d7u2v0b-fullview.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTI1MyIsInBhdGgiOiJcL2ZcLzAwNmU4ZDZhLTYyNTEtNGQyNi05NTQ1LWUxZDZiOTkyMTI0ZlwvZDd1MnYwYi0yZWI3NDM1NS1jODUzLTQ3MmEtOTlmNi1kODc1MmEzOTFjYjguanBnIiwid2lkdGgiOiI8PTEwMjQifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.2tU31g5F5Xdo4YPZ1Wl7BHu0YQyIfDIvN8s9V6bPx0g"
103,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/okay hand gesture/okayhandgesture5.jpeg,okay hand gesture,Royalty-Free photo: Woman in white top doing okay hand gestures | PickPik,https://i1.pickpik.com/photos/906/707/733/gesture-thumbs-up-good-fingers-preview.jpg
104,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands8.jpeg,hands,"Holding Hands Images | Free Photos, PNG Stickers, Wallpapers & Backgrounds  - rawpixel",https://images.rawpixel.com/image_800/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L3Vwd2s2MjMyMTU0MC13aWtpbWVkaWEtaW1hZ2Uta293czYxZGsuanBn.jpg
105,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/hands/hands9.jpeg,hands,Explore the Best Hands Art | DeviantArt,"https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/c5ad5742-a667-4612-ac00-b40943fdcaf0/da7c5yy-452fe434-7ed5-4d43-ba65-e7c2d1ca88bb.jpg/v1/fill/w_700,h_350,q_70,strp/hands_by_awesomestock_da7c5yy-350t.jpg?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9NjQxIiwicGF0aCI6IlwvZlwvYzVhZDU3NDItYTY2Ny00NjEyLWFjMDAtYjQwOTQzZmRjYWYwXC9kYTdjNXl5LTQ1MmZlNDM0LTdlZDUtNGQ0My1iYTY1LWU3YzJkMWNhODhiYi5qcGciLCJ3aWR0aCI6Ijw9MTI4MCJ9XV0sImF1ZCI6WyJ1cm46c2VydmljZTppbWFnZS5vcGVyYXRpb25zIl19.zXaYMdSBzmKD_X6T668fLU1Zz3iJNA6GcW-tL9iSGgc"
106,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/okay hand gesture/okayhandgesture6.png,okay hand gesture,Hand Gestures Thumbs Up Okay Sign - Vector Image,https://www.wannapik.com/media/W1siZiIsIjIwMTYvMDgvMjIvNzVsN2hqNDFveV82dmJmbHBhZWRmX2hhbmQwMjM0LnBuZyJdXQ/c2c90addaeff25a5/6vbflpaedf_hand0234.png
107,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/okay hand gesture/okayhandgesture7.jpeg,okay hand gesture,Royalty-Free photo: Two hand with okay gestures | PickPik,https://i1.pickpik.com/photos/290/530/494/good-approval-green-light-okay-preview.jpg
108,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/okay hand gesture/okayhandgesture8.jpeg,okay hand gesture,"Ok Hand Gesture Photos Images | Free Photos, PNG Stickers, Wallpapers &  Backgrounds - rawpixel",https://images.rawpixel.com/image_social_square/cHJpdmF0ZS9zdGF0aWMvaW1hZ2Uvd2Vic2l0ZS8yMDIyLTA0L2xyL3B4MTA4NTM2Mi1pbWFnZS1rd3lyOW1pYy5qcGc.jpg
109,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/okay hand gesture/okayhandgesture9.jpeg,okay hand gesture,"Ok Hand Gesture Photos Images | Free Photos, PNG Stickers, Wallpapers &  Backgrounds - rawpixel",https://images.rawpixel.com/image_social_landscape/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvcHg5Mzg1NzQtaW1hZ2Uta3d5bnpxaTQuanBn.jpg
110,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/waving/waving0.gif,waving,File:Girl waving.gif - Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/b/b9/Girl_waving.gif
111,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/waving/waving1.png,waving,Waving Girl - Coloured by SquishyBooo on DeviantArt,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/f/2577d301-4be6-4809-ac89-b6539d1ac340/d6r7cxg-816c45fe-ebb6-4d61-ba3d-b3c04d06c3d3.png?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7InBhdGgiOiJcL2ZcLzI1NzdkMzAxLTRiZTYtNDgwOS1hYzg5LWI2NTM5ZDFhYzM0MFwvZDZyN2N4Zy04MTZjNDVmZS1lYmI2LTRkNjEtYmEzZC1iM2MwNGQwNmMzZDMucG5nIn1dXSwiYXVkIjpbInVybjpzZXJ2aWNlOmZpbGUuZG93bmxvYWQiXX0.A6cJ-n3CCGQIY3NDTi12R-bi-n-8OjimArYu3ueYEqw
112,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/waving/waving2.jpeg,waving,Portrait Cheerful Man Eyeglasses Waving Camera Home Stock Photo by  ©AllaSerebrina 219009852,https://st4.depositphotos.com/12985790/21900/i/1600/depositphotos_219009852-stock-photo-portrait-cheerful-man-eyeglasses-waving.jpg
113,/Users/matthewhayes/Documents/CS236 Deep Generative Models/Project/Google-Image-Scraper/creativecommons/waving/waving3.jpeg,waving,Man waving by hand on street Stock Photo by ©AllaSerebrina 158920384,https://st3.depositphotos.com/12985790/15892/i/1600/depositphotos_158920384-stock-photo-man-waving-by-hand-on.jpg
